name,cik,sic_code,sic_description,ticker,exchange,state,city,s1_filing_date,founding_date,founded_since_2000
"Rib-X Pharmaceuticals, Inc.",0001164994,2834,Pharmaceutical Preparations,,,CT,NEW HAVEN,2011-11-25,2000-10-01,True
RIBAPHARM INC,0001116613,2834,Pharmaceutical Preparations,,,CA,COSTA MESA,2000-06-15,,
"Rich Pharmaceuticals, Inc.",0001504389,2834,Pharmaceutical Preparations,,,CA,LOS ANGELES,2011-04-25,,
"ROCKET PHARMACEUTICALS, INC.",0001281895,2834,Pharmaceutical Preparations,RCKT,Nasdaq,NY,NEW YORK,2014-11-05,,
"ROCKWELL MEDICAL, INC.",0001041024,2834,Pharmaceutical Preparations,RMTI,Nasdaq,MI,WIXOM,2022-06-22,,
Roivant Sciences Ltd.,0001635088,2834,Pharmaceutical Preparations,ROIV,Nasdaq,,LONDON,2021-10-29,2014-04-01,True
Royalty Pharma plc,0001802768,2834,Pharmaceutical Preparations,RPRX,Nasdaq,NY,NEW YORK,2020-05-22,1996-01-01,False
RVL Pharmaceuticals plc,0001739426,2834,Pharmaceutical Preparations,,,NJ,BRIDGEWATER,2018-09-14,2005-01-01,True
"RxElite, Inc.",0001346405,2834,Pharmaceutical Preparations,,,ID,MERIDIAN,2008-03-14,,
"S1 Biopharma, Inc.",0001613723,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2014-10-01,2010-10-01,True
"Sage Therapeutics, Inc.",0001597553,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2014-06-17,2010-04-01,True
"Sagent Pharmaceuticals, Inc.",0001369786,2834,Pharmaceutical Preparations,,,IL,SCHAUMBURG,2010-12-06,,
Sagimet Biosciences Inc.,0001400118,2834,Pharmaceutical Preparations,SGMT,Nasdaq,CA,SAN MATEO,2021-04-16,,
"Salarius Pharmaceuticals, Inc.",0001615219,2834,Pharmaceutical Preparations,DCOY,Nasdaq,TX,HOUSTON,2014-12-29,2014-02-01,True
SALMEDIX INC,0001133181,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2004-04-23,2000-11-01,True
"Salspera, Inc.",0002084032,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2026-02-02,,
"SANCILIO PHARMACEUTICALS COMPANY, INC.",0001641908,2834,Pharmaceutical Preparations,,,FL,RIVIERA BEACH,2015-08-31,2006-01-01,True
SANGUI BIOTECH INTERNATIONAL INC,0001104280,2834,Pharmaceutical Preparations,,,UT,FARMINGTON,2015-06-25,,
SANO CORP,0001001259,2834,Pharmaceutical Preparations,,,FL,MIRAMAR,1996-10-25,,
SANTARUS INC,0001172480,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2003-12-23,1996-12-01,False
"Satsuma Pharmaceuticals, Inc.",0001692830,2834,Pharmaceutical Preparations,,,NC,DURHAM,2019-08-16,,
Savara Inc,0001160308,2834,Pharmaceutical Preparations,SVRA,Nasdaq,TX,AUSTIN,2009-07-24,,
SCHEIN PHARMACEUTICAL INC,0000948929,2834,Pharmaceutical Preparations,,,NJ,FLORHAM PARK,1997-12-03,,
"Schrodinger, Inc.",0001490978,2834,Pharmaceutical Preparations,SDGR,Nasdaq,NY,NEW YORK,2020-01-10,2014-01-01,True
"SCIELE PHARMA, INC.",0001106773,2834,Pharmaceutical Preparations,,,GA,ATALANTA,2000-02-18,,
"Scienture Holdings, Inc.",0001382574,2834,Pharmaceutical Preparations,SCNX,Nasdaq,NY,COMMACK,2019-05-06,,
Scopus BioPharma Inc.,0001772028,2834,Pharmaceutical Preparations,SCPS,OTC,NY,NEW YORK,2019-06-18,,
"Scorpius Holdings, Inc.",0001476963,2834,Pharmaceutical Preparations,SCPX,OTC,TX,SAN ANTONIO,2013-05-06,2008-06-01,True
scPharmaceuticals Inc.,0001604950,2834,Pharmaceutical Preparations,SCPH,,MA,BURLINGTON,2017-10-23,,
SCRIPTGEN PHARMACEUTICALS INC,0000944753,2834,Pharmaceutical Preparations,,,MA,MEDFORD,1997-11-20,,
SCYNEXIS INC,0001178253,2834,Pharmaceutical Preparations,SCYX,Nasdaq,NJ,JERSEY CITY,2014-02-27,1999-11-01,False
"SEELOS THERAPEUTICS, INC.",0001017491,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2010-08-31,,
"SELLAS Life Sciences Group, Inc.",0001390478,2834,Pharmaceutical Preparations,SLS,Nasdaq,NY,NEW YORK,2018-05-23,2012-01-01,True
"Semnur Pharmaceuticals, Inc.",0001913577,2834,Pharmaceutical Preparations,SMNR,OTC,CA,PALO ALTO,2022-03-01,2021-01-01,True
"Sensei Biotherapeutics, Inc.",0001829802,2834,Pharmaceutical Preparations,SNSE,Nasdaq,MD,ROCKVILLE,2021-01-15,,
SENSUS DRUG DEVELOPMENT CORP,0000949175,2834,Pharmaceutical Preparations,,,TX,AUSTIN,1998-07-28,,
"Septerna, Inc.",0001984086,2834,Pharmaceutical Preparations,SEPN,Nasdaq,CA,SOUTH SAN FRANCISCO,2024-10-02,2019-12-01,True
"Seres Therapeutics, Inc.",0001609809,2834,Pharmaceutical Preparations,MCRB,Nasdaq,MA,CAMBRIDGE,2015-05-27,,
"Serina Therapeutics, Inc.",0001708599,2834,Pharmaceutical Preparations,SER,NYSE,AL,HUNTSVILLE,2024-05-03,2017-01-01,True
"SGX PHARMACEUTICALS, INC.",0001125603,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2005-09-02,1998-07-01,False
SHAMAN PHARMACEUTICALS INC,0000891933,2834,Pharmaceutical Preparations,,,CA,SAN FRANCISCO,1999-05-07,,
"Shattuck Labs, Inc.",0001680367,2834,Pharmaceutical Preparations,STTK,Nasdaq,TX,AUSTIN,2020-09-18,2016-01-01,True
"Shengtai Pharmaceutical, Inc.",0001295079,2834,Pharmaceutical Preparations,,,F4,"SHANDONG,",2007-06-29,2004-03-01,True
"Shuttle Pharmaceuticals Holdings, Inc.",0001757499,2834,Pharmaceutical Preparations,SHPH,Nasdaq,MD,GAITHERSBURG,2022-06-03,2012-12-01,True
"Shuttle Pharmaceuticals, Inc.",0001685462,2834,Pharmaceutical Preparations,,,MD,ROCKVILLE,2016-12-09,2012-12-01,True
"Sibannac, Inc.",0001313938,2834,Pharmaceutical Preparations,SNNC,OTC,AZ,PHOENIX,2012-04-09,1999-06-01,False
SIBIA NEUROSCIENCES INC,0001011065,2834,Pharmaceutical Preparations,,,CA,LA JOLLA,1997-11-04,,
"Sienna Biopharmaceuticals, Inc.",0001656328,2834,Pharmaceutical Preparations,,,CA,WESTLAKE VILLAGE,2017-07-03,,
"Sierra Oncology, Inc.",0001290149,2834,Pharmaceutical Preparations,,,CA,SAN MATEO,2015-06-12,2003-05-01,True
SIGA TECHNOLOGIES INC,0001010086,2834,Pharmaceutical Preparations,SIGA,Nasdaq,NY,NEW YORK,2016-06-06,,
"Sigilon Therapeutics, Inc.",0001821323,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2020-11-13,2015-05-01,True
"SignPath Pharma, Inc.",0001455694,2834,Pharmaceutical Preparations,,,UT,SANDY,2009-04-07,,
"Silo Pharma, Inc.",0001514183,2834,Pharmaceutical Preparations,SILO,Nasdaq,FL,SARASOTA,2011-03-30,2004-01-01,True
Sio Gene Therapies Inc.,0001636050,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2015-05-11,2014-10-01,True
"Sionna Therapeutics, Inc.",0002036042,2834,Pharmaceutical Preparations,SION,Nasdaq,MA,WALTHAM,2025-01-17,2019-08-01,True
SIRNA THERAPEUTICS INC,0000892112,2834,Pharmaceutical Preparations,,,CA,SAN FRANCISCO,1999-03-26,,
"Sirtris Pharmaceuticals, Inc.",0001388775,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2007-03-01,,
SKINMEDICA INC,0001187545,2834,Pharmaceutical Preparations,,,CA,CARLSBAD,2005-04-27,1999-05-01,False
"SKINVISIBLE, INC.",0001085277,2834,Pharmaceutical Preparations,SKVI,OTC,NV,LAS VEGAS,2000-03-22,,
"Skye Bioscience, Inc.",0001516551,2834,Pharmaceutical Preparations,SKYE,Nasdaq,CA,SAN DIEGO,2013-01-30,2011-03-16,True
SKYSTAR BIO-PHARMACEUTICAL CO,0001076939,2834,Pharmaceutical Preparations,,,F4,XIAN PROVINCE,2008-05-07,1997-07-03,False
"Societal CDMO, Inc.",0001588972,2834,Pharmaceutical Preparations,,,PA,EXTON,2013-10-24,2002-01-01,True
SOLENO THERAPEUTICS INC,0001484565,2834,Pharmaceutical Preparations,SLNO,Nasdaq,CA,REDWOOD CITY,2015-05-04,,
"SOLIGENIX, INC.",0000812796,2834,Pharmaceutical Preparations,SNGX,Nasdaq,NJ,PRINCETON,2008-02-14,,
"Sonnet BioTherapeutics Holdings, Inc.",0001106838,2834,Pharmaceutical Preparations,,,NJ,PRINCETON,2011-12-02,2011-09-30,True
SOPHIRIS BIO INC.,0001563855,2834,Pharmaceutical Preparations,,,CA,LA JOLLA,2013-02-15,2002-01-01,True
"Spero Therapeutics, Inc.",0001701108,2834,Pharmaceutical Preparations,SPRO,Nasdaq,MA,CAMBRIDGE,2017-10-06,2013-01-01,True
SPIROS DEVELOPMENT CORP II INC,0001047600,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,1997-10-10,,
"SPRING PHARMACEUTICAL GROUP, INC.",0000847464,2834,Pharmaceutical Preparations,,,F4,SICHUI,2018-07-13,1989-01-01,False
"SPRUCE BIOSCIENCES, INC.",0001683553,2834,Pharmaceutical Preparations,SPRB,Nasdaq,CA,SOUTH SAN FRANCISCO,2020-09-18,2016-04-01,True
"Spyre Therapeutics, Inc.",0001636282,2834,Pharmaceutical Preparations,SYRE,Nasdaq,MA,WALTHAM,2015-06-16,,
Squarex Pharmaceutical Corp,0001864607,2834,Pharmaceutical Preparations,,,MN,SAINT PAUL,2023-01-17,2012-06-01,True
"Starton Holdings, Inc.",0002049977,2834,Pharmaceutical Preparations,STA,,NJ,PARAMUS,2025-12-11,,
"Statera Biopharma, Inc.",0001318641,2834,Pharmaceutical Preparations,,,CO,FORT COLLINS,2015-04-10,2003-06-01,True
SteadyMed Ltd.,0001619087,2834,Pharmaceutical Preparations,,,L3,REHOVOT,2015-02-06,2003-01-01,True
STEMLINE THERAPEUTICS INC,0001264587,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2012-04-02,,
"Stoke Therapeutics, Inc.",0001623526,2834,Pharmaceutical Preparations,STOK,Nasdaq,MA,BEDFORD,2019-05-23,2014-06-01,True
Structure Therapeutics Inc.,0001888886,2834,Pharmaceutical Preparations,GPCR,Nasdaq,CA,SOUTH SAN FRANCISCO,2023-01-12,2021-02-01,True
"Sucampo Pharmaceuticals, Inc.",0001365216,2834,Pharmaceutical Preparations,,,MD,ROCKVILLE,2006-06-19,,
Sunset Island Group,0001689066,2834,Pharmaceutical Preparations,,,CA,SALINAS,2016-11-16,,
Sunshine Biopharma Inc.,0001402328,2834,Pharmaceutical Preparations,SBFM,Nasdaq,FL,FORT LAUDERDALE,2014-05-22,1991-01-01,False
SYBLEU Inc,0001818674,2834,Pharmaceutical Preparations,,,NY,BRONX,2020-08-17,2020-06-12,True
Syndax Pharmaceuticals Inc,0001395937,2834,Pharmaceutical Preparations,SNDX,Nasdaq,NY,NEW YORK,2014-03-27,,
"SYNLOGIC, INC.",0001527599,2834,Pharmaceutical Preparations,SYBX,OTC,MA,WINCHESTER,2015-08-24,2007-12-01,True
"Synthorx, Inc.",0001609727,2834,Pharmaceutical Preparations,,,CA,LA JOLLA,2018-11-13,2014-01-01,True
"Syros Pharmaceuticals, Inc.",0001556263,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2016-06-03,2011-11-01,True
Talecris Biotherapeutics Holdings Corp.,0001405197,2834,Pharmaceutical Preparations,,,NC,RESEARCH TRIANGLE PARK,2007-07-27,,
"Talon Therapeutics, Inc.",0001140028,2834,Pharmaceutical Preparations,,,CA,SAN MATEO,2009-11-03,,
"TALPHERA, INC.",0001427925,2834,Pharmaceutical Preparations,TLPH,Nasdaq,CA,SAN MATEO,2010-11-12,,
"Tango Therapeutics, Inc.",0001819133,2834,Pharmaceutical Preparations,TNGX,Nasdaq,MA,BOSTON,2020-07-30,2020-05-01,True
TANOX INC,0001099414,2834,Pharmaceutical Preparations,,,TX,HOUSTON,2000-02-02,,
Targanta Therapeutics Corp.,0001398161,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2007-05-11,,
"Targeted Medical Pharma, Inc.",0001420030,2834,Pharmaceutical Preparations,,,CA,LOS ANGELES,2011-02-14,1996-01-01,False
"Telomir Pharmaceuticals, Inc.",0001971532,2834,Pharmaceutical Preparations,TELO,Nasdaq,FL,MIAMI,2023-11-14,2021-08-01,True
"Tempest Therapeutics, Inc.",0001544227,2834,Pharmaceutical Preparations,TPST,Nasdaq,CA,BRISBANE,2012-08-29,2011-04-01,True
"TENAX THERAPEUTICS, INC.",0000034956,2834,Pharmaceutical Preparations,TENX,Nasdaq,NC,CHAPEL HILL,2001-08-31,1967-05-26,False
TERCICA INC,0001262175,2834,Pharmaceutical Preparations,,,CA,BRISBANE,2003-09-12,2001-12-01,True
"Terns Pharmaceuticals, Inc.",0001831363,2834,Pharmaceutical Preparations,TERN,Nasdaq,CA,FOSTER CITY,2021-01-15,2017-01-01,True
"TESARO, Inc.",0001491576,2834,Pharmaceutical Preparations,,,MA,WALTHAM,2012-03-23,2010-03-01,True
TETRALOGIC PHARMACEUTICALS Corp,0001361248,2834,Pharmaceutical Preparations,,,NY,PAOLI,2013-10-18,2001-07-01,True
TETRAPHASE PHARMACEUTICALS INC,0001373707,2834,Pharmaceutical Preparations,,,MA,WATERTOWN,2013-02-11,,
"TFF Pharmaceuticals, Inc.",0001733413,2834,Pharmaceutical Preparations,,,TX,AUSTIN,2019-08-20,2018-01-01,True
"TG THERAPEUTICS, INC.",0001001316,2834,Pharmaceutical Preparations,TGTX,Nasdaq,NY,NEW YORK,2008-05-01,1993-05-18,False
THAR PHARMACEUTICALS INC,0001428369,2834,Pharmaceutical Preparations,,,PA,PITTSBURGH,2016-08-19,2006-01-01,True
"Tharimmune, Inc.",0001861657,2834,Pharmaceutical Preparations,THAR,Nasdaq,NJ,BRIDGEWATER,2021-09-27,2017-03-28,True
"THAT MARKETING SOLUTION, INC.",0001557796,2834,Pharmaceutical Preparations,,,UT,SALT LAKE CITY,2012-11-07,2012-08-02,True
"THERALINK TECHNOLOGIES, INC.",0001362703,2834,Pharmaceutical Preparations,THER,OTC,LA,BATON ROUGE,2015-11-20,,
"TherapeuticsMD, Inc.",0000025743,2834,Pharmaceutical Preparations,TXMD,Nasdaq,FL,BOCA RATON,2012-11-27,2012-02-29,True
"Theriva Biologics, Inc.",0000894158,2834,Pharmaceutical Preparations,TOVX,NYSE,MD,ROCKVILLE,2012-12-13,,
"Theseus Pharmaceuticals, Inc.",0001745020,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2021-09-15,2017-12-01,True
"Third Harmonic Bio, Inc.",0001923840,2834,Pharmaceutical Preparations,,,CA,SAN FRANCISCO,2022-08-23,,
"Thorne Healthtech, Inc.",0001844280,2834,Pharmaceutical Preparations,,,SC,SUMMERVILLE,2021-07-16,1984-01-01,False
"TIANYIN PHARMACEUTICAL CO., INC.",0001362718,2834,Pharmaceutical Preparations,,,F4,"CHENGDU, P.R.",2008-02-15,2007-01-26,True
"TIBET PHARMACEUTICALS, INC.",0001489077,2834,Pharmaceutical Preparations,,,K3,WANCHAI,2010-05-14,,
"Tobira Therapeutics, Inc.",0001311596,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2013-04-29,,
"Tobira Therapeutics, Inc.",0001409690,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2014-06-23,2006-09-01,True
TOLERRX INC,0001131933,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2003-08-26,,
Tonix Pharmaceuticals Holding Corp.,0001430306,2834,Pharmaceutical Preparations,TNXP,Nasdaq,NJ,BERKELEY HEIGHTS,2017-09-29,2007-11-16,True
Tottenham Acquisition I Ltd,0001731176,2834,Pharmaceutical Preparations,,,K3,CENTRAL,2018-07-05,2017-11-13,True
"Transcode Therapeutics, Inc.",0001829635,2834,Pharmaceutical Preparations,RNAZ,Nasdaq,MA,BOSTON,2021-02-26,,
"Traws Pharma, Inc.",0001130598,2834,Pharmaceutical Preparations,TRAW,Nasdaq,PA,NEWTOWN,2013-06-14,1998-12-01,False
TREVENA INC,0001429560,2834,Pharmaceutical Preparations,,,GA,ATLANTA,2013-10-09,,
"Trevi Therapeutics, Inc.",0001563880,2834,Pharmaceutical Preparations,TRVI,Nasdaq,CT,NEW HAVEN,2019-04-05,,
"TREX WIND-DOWN, INC.",0001504167,2834,Pharmaceutical Preparations,,,NJ,WARREN,2010-10-27,,
TRIANGLE PHARMACEUTICALS INC,0001022622,2834,Pharmaceutical Preparations,,,NC,DURHAM,1996-09-11,,
Tribute Pharmaceuticals Canada Inc.,0001159019,2834,Pharmaceutical Preparations,,,A6,LONDON,2013-04-12,,
"Tricida, Inc.",0001595585,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2018-06-04,2013-05-01,True
Trius Therapeutics Inc,0001356857,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2009-11-06,2007-12-01,True
"Trubion Pharmaceuticals, Inc",0001298521,2834,Pharmaceutical Preparations,,,WA,SEATTLE,2006-06-02,2002-10-01,True
"TuHURA Biosciences, Inc./NV",0001498382,2834,Pharmaceutical Preparations,HURA,Nasdaq,FL,TAMPA,2010-08-17,2009-06-24,True
TULARIK INC,0000889057,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,1999-10-15,,
Turn Therapeutics Inc.,0002023016,2834,Pharmaceutical Preparations,TTRX,Nasdaq,CA,WESTLAKE VILLAGE,2025-09-02,,
"Turning Point Therapeutics, Inc.",0001595893,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2019-03-21,2013-10-01,True
"Tvardi Therapeutics, Inc.",0001346830,2834,Pharmaceutical Preparations,TVRD,Nasdaq,TX,SUGAR LAND,2013-11-08,,
"TYME TECHNOLOGIES, INC.",0001537917,2834,Pharmaceutical Preparations,,,NJ,BEDMINSTER,2012-02-02,2011-11-22,True
"Tyra Biosciences, Inc.",0001863127,2834,Pharmaceutical Preparations,TYRA,Nasdaq,CA,CARLSBAD,2021-08-20,,
"Unicycive Therapeutics, Inc.",0001766140,2834,Pharmaceutical Preparations,UNCY,Nasdaq,CA,LOS ALTOS,2021-05-21,2016-08-01,True
United Cannabis Corp,0001436161,2834,Pharmaceutical Preparations,,,CO,GOLDEN,2008-07-15,2007-11-15,True
"Unity Biotechnology, Inc.",0001463361,2834,Pharmaceutical Preparations,,,CA,SOUTH SAN FRANCISCO,2018-04-05,2009-03-01,True
"Upstream Bio, Inc.",0002022626,2834,Pharmaceutical Preparations,UPB,Nasdaq,MA,WALTHAM,2024-09-18,2021-11-01,True
Urovant Sciences Ltd.,0001740547,2834,Pharmaceutical Preparations,,,CA,IRVINE,2018-07-13,2016-01-01,True
"VACCINEX, INC.",0001205922,2834,Pharmaceutical Preparations,VCNX,OTC,NY,ROCHESTER,2018-07-09,2001-04-01,True
VACCINOGEN INC,0001453001,2834,Pharmaceutical Preparations,,,MD,BALTIMORE,2013-07-12,,
Valera Pharmaceuticals Inc,0001305409,2834,Pharmaceutical Preparations,,,NJ,CRANBURY,2005-03-14,2001-01-01,True
"Vaneltix Pharma, Inc.",0000932352,2834,Pharmaceutical Preparations,,,NJ,NEW BRUNSWICK,1997-07-31,,
"Vaxxinity, Inc.",0001851657,2834,Pharmaceutical Preparations,VAXX,OTC,FL,EXPLORATION PARK,2021-10-08,2020-03-01,True
"Vector Therapeutics, Inc.",0001685616,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2016-10-28,2016-05-20,True
"Ventyx Biosciences, Inc.",0001851194,2834,Pharmaceutical Preparations,VTYX,Nasdaq,CA,SAN DIEGO,2021-09-29,2018-11-01,True
"Vera Therapeutics, Inc.",0001831828,2834,Pharmaceutical Preparations,VERA,Nasdaq,CA,BRISBANE,2021-04-23,2016-05-01,True
"Veradermics, Inc",0001827635,2834,Pharmaceutical Preparations,MANE,,CT,NEW HAVEN,2026-01-09,2019-10-05,True
"Verastem, Inc.",0001526119,2834,Pharmaceutical Preparations,VSTM,Nasdaq,MA,NEEDHAM,2011-11-03,,
Vero Biotech Inc.,0001359620,2834,Pharmaceutical Preparations,,,GA,ATLANTA,2013-11-12,2006-01-01,True
Verrica Pharmaceuticals Inc.,0001660334,2834,Pharmaceutical Preparations,VRCA,Nasdaq,PA,WEST CHESTER,2018-05-22,2010-01-01,True
"Verve Therapeutics, Inc.",0001840574,2834,Pharmaceutical Preparations,,,MA,BOSTON,2021-05-28,2018-03-01,True
VG Life Sciences Inc.,0001091326,2834,Pharmaceutical Preparations,,,CA,SOUTH PASADENA,2014-11-25,,
"VIADERMA, INC.",0001435717,2834,Pharmaceutical Preparations,,,CA,MARINA DEL REY,2010-02-10,1998-01-01,False
Viamet Pharmaceuticals Holdings LLC,0001538928,2834,Pharmaceutical Preparations,,,NC,DURHAM,2014-07-01,2004-12-01,True
"Vicapsys Life Sciences, Inc.",0001468639,2834,Pharmaceutical Preparations,VICP,OTC,GA,CUMMING,2009-07-17,,
VICURON PHARMACEUTICALS INC,0001052547,2834,Pharmaceutical Preparations,,,PA,KING OF PRUSSIA,2000-03-22,,
"Viela Bio, Inc.",0001734517,2834,Pharmaceutical Preparations,,,MD,GAITHERSBURG,2019-08-29,2017-12-01,True
"Viking Therapeutics, Inc.",0001607678,2834,Pharmaceutical Preparations,VKTX,Nasdaq,CA,SAN DIEGO,2014-07-01,,
"Vincerx Pharma, Inc.",0001796129,2834,Pharmaceutical Preparations,VINC,OTC,CA,PALO ALTO,2020-02-14,2018-12-19,True
"VioQuest Pharmaceuticals, Inc.",0000745788,2834,Pharmaceutical Preparations,,,NJ,BASKING RIDGE,2008-05-23,2000-10-01,True
Vireo Growth Inc.,0001771706,2834,Pharmaceutical Preparations,VREOF,OTC,MN,MINNEAPOLIS,2023-08-04,2014-01-01,True
"Viridian Therapeutics, Inc.\DE",0001590750,2834,Pharmaceutical Preparations,VRDN,Nasdaq,MA,WALTHAM,2014-03-19,,
Virobay Inc,0001374261,2834,Pharmaceutical Preparations,,,CA,MENLO PARK,2014-09-10,2006-05-01,True
"Virpax Pharmaceuticals, Inc.",0001708331,2834,Pharmaceutical Preparations,VRPX,OTC,PA,BERWYN,2020-10-09,2017-05-12,True
"Vistagen Therapeutics, Inc.",0001411685,2834,Pharmaceutical Preparations,VTGN,Nasdaq,CA,SOUTH SAN FRANCISCO,2014-05-12,1998-05-26,False
"Visterra, Inc.",0001426375,2834,Pharmaceutical Preparations,,,MA,CAMBRIDGE,2016-01-05,,
"Vitae Pharmaceuticals, Inc",0001157602,2834,Pharmaceutical Preparations,,,PA,FORT WASHINGTON,2014-08-12,2001-05-01,True
Viveon Health Acquisition Corp.,0001823857,2834,Pharmaceutical Preparations,,,GA,ATLANTA,2020-12-04,,
"Vividion Therapeutics, Inc.",0001671687,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2021-06-25,2013-12-01,True
VIVUS INC,0000881524,2834,Pharmaceutical Preparations,,,CA,CAMPBELL,2020-06-08,,
vTv Therapeutics Inc.,0001641489,2834,Pharmaceutical Preparations,VTVT,Nasdaq,NC,HIGH POINT,2015-06-15,2015-04-01,True
VYNE Therapeutics Inc.,0001566044,2834,Pharmaceutical Preparations,VYNE,Nasdaq,NJ,BRIDGEWATER,2017-12-28,2011-10-01,True
"Vyome Holdings, Inc",0001427570,2834,Pharmaceutical Preparations,HIND,Nasdaq,CA,SAN CLEMENTE,2016-09-09,,
"Vyrix Pharmaceuticals, Inc.",0001602413,2834,Pharmaceutical Preparations,,,CO,GREENWOOD VILLAGE,2014-04-16,,
"Warner Chilcott (US), LLC",0001319899,2834,Pharmaceutical Preparations,,,NJ,ROCKAWAY,2006-10-20,2006-08-01,True
"Warner Chilcott Company, LLC",0001319903,2834,Pharmaceutical Preparations,,,NJ,ROCKAWAY,2006-10-20,2006-08-01,True
Warner Chilcott CORP,0001319893,2834,Pharmaceutical Preparations,,,NJ,ROCKAWAY,2006-10-20,2006-08-01,True
"Warner Chilcott Holdings CO III, LTD",0001319896,2834,Pharmaceutical Preparations,,,NJ,ROCKAWAY,2006-10-20,2006-08-01,True
Warner Chilcott Intermediate (Luxembourg) S.a.r.l.,0001331426,2834,Pharmaceutical Preparations,,,NJ,ROCKAWAY,2006-10-20,2006-08-01,True
Warner Chilcott plc,0001323854,2834,Pharmaceutical Preparations,,,L2,"DOCKLANDS, DUBLIN 2, IRELAND",2006-06-09,,
Wave Life Sciences Ltd.,0001631574,2834,Pharmaceutical Preparations,WVE,Nasdaq,U0,SINGAPORE,2015-10-09,2013-01-01,True
"Wellness Center USA, Inc.",0001516887,2834,Pharmaceutical Preparations,,,IL,HOFFMAN ESTATES,2011-03-31,2010-06-30,True
"Werewolf Therapeutics, Inc.",0001785530,2834,Pharmaceutical Preparations,HOWL,Nasdaq,MA,WATERTOWN,2021-04-08,2017-10-01,True
"Whitehawk Therapeutics, Inc.",0001422142,2834,Pharmaceutical Preparations,WHWK,Nasdaq,NJ,MORRISTOWN,2017-04-14,2007-11-01,True
XANODYNE PHARMACEUTICALS INC,0001335480,2834,Pharmaceutical Preparations,,,KY,NEWPORT,2007-11-09,,
XBiotech Inc.,0001626878,2834,Pharmaceutical Preparations,XBIT,Nasdaq,TX,AUSTIN,2015-02-02,2014-01-01,True
XCEL PHARMACEUTICALS INC,0001139665,2834,Pharmaceutical Preparations,,,CA,SAN DIEGO,2002-01-07,2001-01-01,True
Xencor Inc,0001326732,2834,Pharmaceutical Preparations,XNCR,Nasdaq,CA,PASADENA,2013-10-11,1997-08-01,False
"Xenetic Biosciences, Inc.",0001534525,2834,Pharmaceutical Preparations,XBIO,Nasdaq,MA,FRAMINGHAM,2011-11-21,,
Xenon Pharmaceuticals Inc.,0001582313,2834,Pharmaceutical Preparations,XENE,Nasdaq,,BURNABY,2014-09-10,,
XENOPORT INC,0001130591,2834,Pharmaceutical Preparations,,,CA,REDWOOD CITY,2006-06-06,1999-05-01,False
XERIS PHARMACEUTICALS INC,0001346302,2834,Pharmaceutical Preparations,,,IL,CHICAGO,2018-05-24,,
"Xilio Therapeutics, Inc.",0001840233,2834,Pharmaceutical Preparations,XLO,Nasdaq,MA,WALTHAM,2021-10-01,,
"Xstelos Holdings, Inc.",0001540145,2834,Pharmaceutical Preparations,,,NY,NEW YORK,2012-01-25,2001-01-01,True
"XYNOMIC PHARMACEUTICALS HOLDINGS, INC.",0001697805,2834,Pharmaceutical Preparations,,,F4,BEIJING,2017-05-31,,
"Y-mAbs Therapeutics, Inc.",0001722964,2834,Pharmaceutical Preparations,,,NJ,PRINCETON,2018-08-24,,
"Zander Therapeutics, Inc",0001718644,2834,Pharmaceutical Preparations,,,CA,LA MESA,2017-10-04,,
"ZARS Pharma, Inc.",0001062536,2834,Pharmaceutical Preparations,,,UT,SALT LAKE CITY,2007-06-11,,
"Zenas BioPharma, Inc.",0001953926,2834,Pharmaceutical Preparations,ZBIO,Nasdaq,MA,WALTHAM,2024-08-22,,
"Zentalis Pharmaceuticals, Inc.",0001725160,2834,Pharmaceutical Preparations,ZNTL,Nasdaq,CA,SAN DIEGO,2020-03-06,,
"ZEVRA THERAPEUTICS, INC.",0001434647,2834,Pharmaceutical Preparations,ZVRA,Nasdaq,FL,CELEBRATION,2015-03-11,,
